gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,pagerank,betweenness,n_seed_payers,n_seed_upstream,component_id,depth,is_seed,truncated,verified_sink
100000003904497100,peripheral,1.0000,3,0.2345,получил 10 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,10000,0,1,0,0.0000,0.000339343,0,0,2,0,4,false,true,false
100000001270470100,peripheral,1.0000,1,0.2904,получил 28 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,28300,0,2,0,0.0000,0.000427263,0,0,2,0,4,false,true,false
100000003091142100,peripheral,1.0000,1,0.3029,получил 40 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,40000,0,1,0,0.0000,0.000407502,0,0,2,0,4,false,true,false
100000001053894100,peripheral,1.0000,38,0.4209,получил 2.0 млн KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,2000000,0,7,0,0.0000,0.000445936,0,0,3,0,4,false,true,false
100000004722630100,peripheral,1.0000,48,0.3467,получил 340 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,340000,0,2,0,0.0000,0.000489013,0,0,1,0,4,false,true,false
100000004655046100,peripheral,1.0000,8,0.2571,получил 24 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,24000,0,1,0,0.0000,0.000554151,0,0,1,0,4,false,true,false
100000004019056100,peripheral,1.0000,12,0.3266,получил 50 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,50000,0,1,0,0.0000,0.000537692,0,0,2,0,4,false,true,false
100000008071749100,peripheral,1.0000,8,0.2379,получил 25 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,24943,0,1,0,0.0000,0.000293303,0,0,2,0,4,false,true,false
100000008221765100,peripheral,1.0000,6,0.3868,получил 156 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,156354,0,1,0,0.0000,0.000537205,0,0,3,0,4,false,true,false
100000008778010100,peripheral,1.0000,0,0.3014,получил 77 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,76950,0,2,0,0.0000,0.000526516,0,0,1,1,4,false,true,false
100000004584730100,peripheral,1.0000,43,0.2415,получил 47 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,47000,0,1,0,0.0000,0.000302136,0,0,1,0,4,false,true,false
100000004797167100,peripheral,1.0000,5,0.2702,получил 31 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,31000,0,1,0,0.0000,0.000548311,0,0,1,0,4,false,true,false
100000005010159100,peripheral,1.0000,5,0.2188,получил 7 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,7092,0,1,0,0.0000,0.000610443,0,0,1,0,4,false,true,false
100000003025903100,peripheral,1.0000,6,0.4081,получил 386 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,386300,0,6,0,0.0000,0.000523282,0,0,3,0,4,false,true,false
100000003005167100,peripheral,1.0000,8,0.1401,получил 7 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,7000,0,1,0,0.0000,0.000287759,0,0,1,0,4,false,true,false
100000002214383100,peripheral,1.0000,0,0.3374,получил 213 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,213000,0,1,0,0.0000,0.000527734,0,0,1,1,4,false,true,false
100000004800452100,peripheral,1.0000,6,0.2735,получил 7 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,6545,0,1,0,0.0000,0.000604106,0,0,3,0,4,false,true,false
100000006903193100,peripheral,1.0000,1,0.2089,получил 9 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,9000,0,1,0,0.0000,0.000299959,0,0,2,0,4,false,true,false
100000007811950100,peripheral,1.0000,23,0.2893,получил 50 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,50000,0,1,0,0.0000,0.000542945,0,0,1,0,4,false,true,false
100000000375150100,peripheral,1.0000,12,0.3598,получил 300 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,300000,0,1,0,0.0000,0.0007408,0,0,1,0,4,false,true,false
100000008775747100,peripheral,1.0000,3,0.1588,получил 5 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,5000,0,1,0,0.0000,0.000284691,0,0,2,0,4,false,true,false
100000006689603100,peripheral,1.0000,5,0.3214,получил 400 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,400000,0,2,0,0.0000,0.000310677,0,0,1,0,4,false,true,false
100000005075949100,peripheral,1.0000,45,0.3837,получил 2.2 млн KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,2226000,0,7,0,0.0000,0.00076276,0,0,1,0,4,false,true,false
100000003985389100,peripheral,1.0000,5,0.4082,получил 423 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,422698,0,16,0,0.0000,0.000487463,0,0,3,0,4,false,true,false
100000002478829100,peripheral,1.0000,19,0.2938,получил 34 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,34000,0,1,0,0.0000,0.000385073,0,0,2,0,4,false,true,false
100000003125997100,peripheral,1.0000,3,0.3106,получил 88 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,87750,0,1,0,0.0000,0.000545317,0,0,1,0,4,false,true,false
100000003214786100,peripheral,1.0000,1,0.2316,получил 5 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,5000,0,1,0,0.0000,0.000417825,0,0,2,0,4,false,true,false
100000008308418100,peripheral,1.0000,1,0.3159,получил 50 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,50000,0,1,0,0.0000,0.000429105,0,0,2,0,4,false,true,false
100000008619159100,peripheral,1.0000,62,0.3389,получил 446 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,446400,0,2,0,0.0000,0.00035459,0,0,1,0,4,false,true,false
100000004418967100,peripheral,1.0000,3,0.3064,получил 100 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,100000,0,1,0,0.0000,0.000450924,0,0,1,0,4,false,true,false
100000003173783100,peripheral,1.0000,28,0.2302,получил 24 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,23500,0,2,0,0.0000,0.000344666,0,0,1,0,4,false,true,false
100000002242455100,peripheral,1.0000,6,0.3735,получил 110 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,110000,0,1,0,0.0000,0.000529021,0,0,3,0,4,false,true,false
100000004848236100,peripheral,1.0000,1,0.2125,получил 8 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,7500,0,1,0,0.0000,0.000307187,0,0,2,0,4,false,true,false
100000004674412100,peripheral,1.0000,10,0.2760,получил 46 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,46000,0,1,0,0.0000,0.00048635,0,0,1,0,4,false,true,false
100000007071852100,peripheral,1.0000,5,0.3656,получил 195 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,195000,0,1,0,0.0000,0.000440933,0,0,2,0,4,false,true,false
100000001498732100,peripheral,1.0000,50,0.1371,получил 6 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,5500,0,1,0,0.0000,0.000287853,0,0,1,0,4,false,true,false
100000000627521100,peripheral,1.0000,38,0.1825,получил 6 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,6500,0,1,0,0.0000,0.000284563,0,0,3,0,4,false,true,false
100000003105089100,peripheral,1.0000,19,0.1716,получил 10 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,10000,0,1,0,0.0000,0.000297795,0,0,1,0,4,false,true,false
100000003166017100,peripheral,1.0000,8,0.2046,получил 15 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,15000,0,1,0,0.0000,0.00028961,0,0,2,0,4,false,true,false
100000002506987100,peripheral,1.0000,8,0.2473,получил 28 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,28200,0,1,0,0.0000,0.000294513,0,0,2,0,4,false,true,false
100000005767403100,peripheral,1.0000,32,0.3841,получил 1.1 млн KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,1100000,0,2,0,0.0000,0.00107291,0,0,1,0,4,false,true,false
100000005553088100,peripheral,1.0000,5,0.1816,получил 18 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,17500,0,1,0,0.0000,0.000292695,0,0,1,0,4,false,true,false
100000003632533100,peripheral,1.0000,6,0.2656,получил 10 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,10000,0,1,0,0.0000,0.000426284,0,0,3,0,4,false,true,false
100000008762005100,peripheral,1.0000,3,0.1224,получил 5 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,5000,0,1,0,0.0000,0.00028524,0,0,1,0,4,false,true,false
100000002214207100,peripheral,1.0000,35,0.3215,получил 97 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,97000,0,1,0,0.0000,0.000686018,0,0,1,0,4,false,true,false
100000003180820100,peripheral,1.0000,3,0.3052,получил 101 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,101000,0,1,0,0.0000,0.000297233,0,0,2,0,4,false,true,false
100000003786516100,peripheral,1.0000,1,0.2018,получил 5 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,5000,0,1,0,0.0000,0.000291578,0,0,3,0,4,false,true,false
100000005226217100,peripheral,1.0000,3,0.2610,получил 18 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,17500,0,1,0,0.0000,0.000380822,0,0,2,0,4,false,true,false
100000001533161100,peripheral,1.0000,43,0.2866,получил 100 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,100000,0,1,0,0.0000,0.000322546,0,0,1,0,4,false,true,false
100000007034089100,peripheral,1.0000,3,0.4083,получил 198 тыс KZT от 2; исходящие не видны (4-е колено); признаков роли нет,2,0,198000,0,2,0,0.0000,0.000319357,0,0,2,0,4,false,true,false
100000008336318100,peripheral,1.0000,3,0.3049,получил 170 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,170000,0,1,0,0.0000,0.000324919,0,0,1,0,4,false,true,false
100000005370558100,peripheral,1.0000,6,0.1566,получил 5 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,5000,0,1,0,0.0000,0.000297677,0,0,1,0,4,false,true,false
100000002729875100,peripheral,1.0000,8,0.3084,получил 76 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,76000,0,1,0,0.0000,0.00031227,0,0,2,0,4,false,true,false
100000006512787100,peripheral,1.0000,1,0.2798,получил 20 тыс KZT от 1; исходящие не видны (4-е колено); признаков роли нет,1,0,20000,0,2,0,0.0000,0.000526917,0,0,2,0,4,false,true,false
